event,league,date,fighter_1,fighter_2,winner,match_arm,f1_age,f2_age,f1_style_dominant,f1_style_additional,f2_style_dominant,f2_style_additional,f1_weight,f2_weight,weight_advantage,f1_height,f2_height,height_advantage,f1_country,f2_country,f1_travel_penalty,f2_travel_penalty,domestic_advantage,travel_type,label,f1_style_combo_success_percent,f2_style_combo_success_percent,athlete1_style_advantage_rate,f1_gender,f2_gender,f1_is_current_title_holder,f2_is_current_title_holder,f1_days_from_last_match,f2_days_from_last_match,f1_low_rank_predictions,f1_high_rank_predictions,f2_low_rank_predictions,f2_high_rank_predictions,f1_all_rank_predictions,f2_all_rank_predictions,f1_left_winning_streak,f1_right_winning_streak,f1_winrate_last_5,f2_left_winning_streak,f2_right_winning_streak,f2_winrate_last_5,f1_domestic_win_rate,f1_transatlantic_win_rate,f2_domestic_win_rate,f2_transatlantic_win_rate,num_shared_opponents_value,mma_math_positive,mma_math_negative,has_head_to_head,head_to_head_result,second_order_mma_math_difference,second_order_mma_math_positive,second_order_mma_math_negative
King of the Table 8,KOTT,"September 23, 2023",Ron Bath,Matt Mask,Matt Mask,Right,63.0,43.0,King's Move,Hook,Toproll,Hook,113.0,114.0,-1.0,191.0,196.0,-5.0,United States Of America,Canada,0,1,1,transatlantic,0,16.7,53.4,0.0,male,male,False,False,588,308,0,0,0,0,0,0,0,0,0.0,0,-3,0.0,0.0,0.0,1.0,0.455,0,0,0,0,0,-1,0,1
King of the Table 9,KOTT,"December 9, 2023",Nisa Camanan,Sarah Collins,Nisa Camanan,Right,21.0,37.0,Toproll,,Toproll,Hook,70.0,73.0,-3.0,170.0,150.0,20.0,Turkey,United States Of America,0,0,0,domestic,1,50.0,53.4,50.0,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Sarah Collins,Nisa Camanan,Nisa Camanan,Right,37.0,21.0,Toproll,Hook,Toproll,,73.0,70.0,3.0,150.0,170.0,-20.0,United States Of America,Turkey,0,0,0,domestic,0,53.4,50.0,50.0,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.5,1.0,0.5,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Lars Rorbakken,Valera Chubotaru,Lars Rorbakken,Right,46.0,40.0,Press,Side,Hook,Side,107.0,132.0,-25.0,190.0,188.0,2.0,Norway,Russia,0,0,0,domestic,1,50.0,44.2,83.3,male,male,False,False,77,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Valera Chubotaru,Lars Rorbakken,Lars Rorbakken,Right,40.0,46.0,Hook,Side,Press,Side,132.0,107.0,25.0,188.0,190.0,-2.0,Russia,Norway,0,0,0,domestic,0,44.2,50.0,16.7,male,male,False,False,0,77,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Serhii Kalinichenko,Arif Ertem,Serhii Kalinichenko,Right,32.0,34.0,Toproll,Press,Toproll,Hook,118.0,150.0,-32.0,187.0,186.0,1.0,Ukraine,Turkey,0,0,0,domestic,1,58.5,53.4,50.0,male,male,False,False,77,217,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.571,0.5,0.4,0.5,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Arif Ertem,Serhii Kalinichenko,Serhii Kalinichenko,Right,34.0,32.0,Toproll,Hook,Toproll,Press,150.0,118.0,32.0,186.0,187.0,-1.0,Turkey,Ukraine,0,0,0,domestic,0,53.4,58.5,50.0,male,male,False,False,217,77,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.4,0.5,0.571,0.5,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Leonidas Arkona,Larry Wheels,Leonidas Arkona,Right,26.0,31.0,Toproll,Hook,Hook,,128.0,127.0,1.0,182.0,185.0,-3.0,Germany,United States Of America,0,0,0,domestic,1,53.4,42.9,59.6,male,male,False,False,0,616,0,0,0,0,0,0,0,0,0.0,0,-3,0.0,0.667,0.0,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Larry Wheels,Leonidas Arkona,Leonidas Arkona,Right,31.0,26.0,Hook,,Toproll,Hook,127.0,128.0,-1.0,185.0,182.0,3.0,United States Of America,Germany,0,0,0,domestic,0,42.9,53.4,40.4,male,male,False,False,616,0,0,0,0,0,0,0,0,-3,0.0,0,0,0.0,0.0,0.5,0.667,0.0,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Ermes Gasparini,Vitaly Laletin,Ermes Gasparini,Right,31.0,35.0,Toproll,Press,Toproll,,130.0,140.0,-10.0,188.0,205.0,-17.0,Italy,Russia,0,0,0,domestic,1,58.5,50.0,50.0,male,male,False,False,105,105,0,0,0,0,0,0,0,0,0.4,0,0,0.67,0.6,0.667,0.778,0.5,0,0,0,0,0,0,0,0
King of the Table 9,KOTT,"December 9, 2023",Vitaly Laletin,Ermes Gasparini,Ermes Gasparini,Right,35.0,31.0,Toproll,,Toproll,Press,140.0,130.0,10.0,205.0,188.0,17.0,Russia,Italy,0,0,0,domestic,0,50.0,58.5,50.0,male,male,False,False,105,105,0,0,0,0,0,0,0,0,0.67,0,0,0.4,0.778,0.5,0.6,0.667,0,0,0,0,0,0,0,0
King of the Table 10,KOTT,"February 24, 2024",Raimonds Liepins,Robbie Karstendiek,Raimonds Liepins,Right,34.0,30.0,Hook,Press,Toproll,Hook,83.0,95.0,-12.0,170.0,176.0,-6.0,Latvia,United States Of America,0,0,0,domestic,1,37.2,53.4,40.4,male,male,False,False,245,0,0,0,0,0,0,0,0,-2,0.5,0,0,0.0,0.6,0.0,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 10,KOTT,"February 24, 2024",Robbie Karstendiek,Raimonds Liepins,Raimonds Liepins,Right,30.0,34.0,Toproll,Hook,Hook,Press,95.0,83.0,12.0,176.0,170.0,6.0,United States Of America,Latvia,0,0,0,domestic,0,53.4,37.2,59.6,male,male,False,False,0,245,0,0,0,0,0,0,0,0,0.0,0,-2,0.5,0.0,0.5,0.6,0.0,0,0,0,0,0,0,0,0
King of the Table 10,KOTT,"February 24, 2024",Matt Mask,Derek Smith,Matt Mask,Right,43.0,39.0,Toproll,Hook,Hook,Toproll,114.0,153.0,-39.0,196.0,203.0,-7.0,Canada,United States Of America,1,0,-1,transatlantic,1,53.4,39.7,59.6,male,male,False,False,35,182,0,0,0,0,0,0,0,0,0.4,0,0,0.33,1.0,0.455,0.333,0.0,0,0,0,0,0,0,2,2
King of the Table 10,KOTT,"February 24, 2024",Derek Smith,Matt Mask,Matt Mask,Right,39.0,43.0,Hook,Toproll,Toproll,Hook,153.0,114.0,39.0,203.0,196.0,7.0,United States Of America,Canada,0,1,1,transatlantic,0,39.7,53.4,40.4,male,male,False,False,182,35,0,0,0,0,0,0,0,0,0.33,0,0,0.4,0.333,0.0,1.0,0.455,0,0,0,0,0,0,2,2
King of the Table 10,KOTT,"February 24, 2024",Rino Masic,Bacho Saginashvili,Rino Masic,Right,21.0,20.0,Press,Hook,Hook,Side,115.0,95.0,20.0,187.0,186.0,1.0,Croatia,Georgia,0,0,0,domestic,1,82.4,44.2,83.3,male,male,False,False,35,294,0,0,0,0,0,0,0,0,0.5,0,0,0.0,0.75,0.5,0.667,0.5,0,0,0,0,0,0,0,0
King of the Table 10,KOTT,"February 24, 2024",Bacho Saginashvili,Rino Masic,Rino Masic,Right,20.0,21.0,Hook,Side,Press,Hook,95.0,115.0,-20.0,186.0,187.0,-1.0,Georgia,Croatia,0,0,0,domestic,0,44.2,82.4,16.7,male,male,False,False,294,35,0,0,0,0,0,0,0,0,0.0,0,0,0.5,0.667,0.5,0.75,0.5,0,0,0,0,0,0,0,0
King of the Table 11,KOTT,"June 1, 2024",Aleksandr Beziazykov,Ryan Bowen,Aleksandr Beziazykov,Right,24.0,41.0,Toproll,Hook,King's Move,Toproll,116.0,91.0,25.0,195.0,185.0,10.0,Russia,Australia,0,0,0,domestic,1,53.4,14.3,100.0,male,male,False,False,42,560,0,0,0,0,0,0,0,-2,0.5,0,0,0.33,0.6,0.5,0.25,0.5,-1,0,1,0,0,-1,0,1
King of the Table 11,KOTT,"June 1, 2024",Ryan Bowen,Aleksandr Beziazykov,Aleksandr Beziazykov,Right,41.0,24.0,King's Move,Toproll,Toproll,Hook,91.0,116.0,-25.0,185.0,195.0,-10.0,Australia,Russia,0,0,0,domestic,0,14.3,53.4,0.0,male,male,False,False,560,42,0,0,0,0,0,0,0,0,0.33,0,-2,0.5,0.25,0.5,0.6,0.5,-1,1,0,0,0,1,1,0
King of the Table 11,KOTT,"June 1, 2024",Georgii Dzeranov,Revaz Lutidze,Georgii Dzeranov,Right,38.0,39.0,Hook,Side,Toproll,Hook,123.0,145.0,-22.0,190.0,195.0,-5.0,Kazakhstan,Georgia,0,0,0,domestic,1,44.2,53.4,40.4,male,male,False,False,280,280,0,0,0,0,0,0,0,3,1.0,0,0,0.6,0.571,1.0,0.5,0.5,0,0,0,0,0,-4,0,4
King of the Table 11,KOTT,"June 1, 2024",Revaz Lutidze,Georgii Dzeranov,Georgii Dzeranov,Right,39.0,38.0,Toproll,Hook,Hook,Side,145.0,123.0,22.0,195.0,190.0,5.0,Georgia,Kazakhstan,0,0,0,domestic,0,53.4,44.2,59.6,male,male,False,False,280,280,0,0,0,0,0,0,0,0,0.6,0,3,1.0,0.5,0.5,0.571,1.0,0,0,0,0,0,4,4,0
King of the Table 11,KOTT,"June 1, 2024",Paul Linn,Lachlan Adair,Paul Linn,Right,44.0,35.0,Side,Hook,Hook,Press,95.0,107.0,-12.0,183.0,186.0,-3.0,United States Of America,Australia,0,0,0,domestic,1,47.4,37.2,67.9,male,male,False,False,133,252,0,0,0,0,1,0,0,0,0.6,0,0,0.25,0.636,0.5,0.286,0.5,0,0,0,0,0,0,0,0
King of the Table 11,KOTT,"June 1, 2024",Lachlan Adair,Paul Linn,Paul Linn,Right,35.0,44.0,Hook,Press,Side,Hook,107.0,95.0,12.0,186.0,183.0,3.0,Australia,United States Of America,0,0,0,domestic,0,37.2,47.4,32.1,male,male,False,False,252,133,0,0,0,0,0,1,0,0,0.25,0,0,0.6,0.286,0.5,0.636,0.5,0,0,0,0,0,0,0,0
King of the Table 11,KOTT,"June 1, 2024",Michael Todd,Lars Rorbakken,Michael Todd,Right,51.0,46.0,King's Move,Side,Press,Side,105.0,107.0,-2.0,191.0,190.0,1.0,United States Of America,Norway,0,0,0,domestic,1,45.5,50.0,100.0,male,male,False,False,42,175,0,0,0,0,0,0,0,0,0.2,0,2,1.0,0.5,0.0,0.5,0.0,0,0,0,0,0,0,0,0
King of the Table 11,KOTT,"June 1, 2024",Lars Rorbakken,Michael Todd,Michael Todd,Right,46.0,51.0,Press,Side,King's Move,Side,107.0,105.0,2.0,190.0,191.0,-1.0,Norway,United States Of America,0,0,0,domestic,0,50.0,45.5,0.0,male,male,False,False,175,42,0,0,0,0,0,0,0,2,1.0,0,0,0.2,0.5,0.0,0.5,0.0,0,0,0,0,0,0,0,0
King of the Table 11,KOTT,"June 1, 2024",Oleg Petrenko,Kydyrgali Ongarbaev,Oleg Petrenko,Right,29.0,30.0,Side,Toproll,Toproll,Hook,104.0,105.0,-1.0,180.0,186.0,-6.0,Ukraine,Kazakhstan,0,0,0,domestic,1,69.2,53.4,42.9,male,male,False,False,133,203,0,0,0,0,0,0,0,2,0.6,0,0,0.75,0.714,0.5,0.6,0.0,-1,0,1,0,0,-3,2,5
King of the Table 11,KOTT,"June 1, 2024",Kydyrgali Ongarbaev,Oleg Petrenko,Oleg Petrenko,Right,30.0,29.0,Toproll,Hook,Side,Toproll,105.0,104.0,1.0,186.0,180.0,6.0,Kazakhstan,Ukraine,0,0,0,domestic,0,53.4,69.2,57.1,male,male,False,False,203,133,0,0,0,0,0,0,0,0,0.75,0,2,0.6,0.6,0.0,0.714,0.5,-1,1,0,0,0,3,5,2
King of the Table 11,KOTT,"June 1, 2024",Vitaly Laletin,Kamil Jablonski,Vitaly Laletin,Left,35.0,39.0,Toproll,,Press,,140.0,128.0,12.0,205.0,189.0,16.0,Russia,Poland,0,0,0,domestic,1,50.0,50.0,45.5,male,male,False,False,175,42,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.778,0.5,0.429,0.5,0,0,0,0,0,0,0,0
King of the Table 11,KOTT,"June 1, 2024",Kamil Jablonski,Vitaly Laletin,Vitaly Laletin,Left,39.0,35.0,Press,,Toproll,,128.0,140.0,-12.0,189.0,205.0,-16.0,Poland,Russia,0,0,0,domestic,0,50.0,50.0,54.5,male,male,False,False,42,175,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.429,0.5,0.778,0.5,0,0,0,0,0,0,0,0
King of the Table 11,KOTT,"June 1, 2024",Artyom Morozov,Ivan Matyushenko,Artyom Morozov,Left,27.0,40.0,Toproll,Hook,Hook,,142.0,114.0,28.0,195.0,192.0,3.0,Kazakhstan,Russia,0,0,0,domestic,1,53.4,42.9,59.6,male,male,False,True,133,133,1,0,0,0,1,0,6,0,0.8,2,0,1.0,0.733,1.0,0.667,0.5,0,0,0,0,0,0,0,0
King of the Table 11,KOTT,"June 1, 2024",Ivan Matyushenko,Artyom Morozov,Artyom Morozov,Left,40.0,27.0,Hook,,Toproll,Hook,114.0,142.0,-28.0,192.0,195.0,-3.0,Russia,Kazakhstan,0,0,0,domestic,0,42.9,53.4,40.4,male,male,True,False,133,133,0,0,1,0,0,1,2,0,1.0,6,0,0.8,0.667,0.5,0.733,1.0,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Kacper Sinica,Nedalin Hristov,Kacper Sinica,Right,27.0,27.0,Toproll,Hook,Hook,,97.0,93.0,4.0,191.0,190.0,1.0,Poland,Bulgaria,0,0,0,domestic,1,53.4,42.9,59.6,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Nedalin Hristov,Kacper Sinica,Kacper Sinica,Right,27.0,27.0,Hook,,Toproll,Hook,93.0,97.0,-4.0,190.0,191.0,-1.0,Bulgaria,Poland,0,0,0,domestic,0,42.9,53.4,40.4,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.5,1.0,0.5,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Artyom Morozov,Kamil Jablonski,Artyom Morozov,Right,27.0,39.0,Toproll,Hook,Press,,142.0,128.0,14.0,195.0,189.0,6.0,Kazakhstan,Poland,0,0,0,domestic,1,53.4,50.0,45.5,male,male,False,False,84,49,0,0,0,0,0,0,7,-2,0.6,0,-2,0.25,0.733,1.0,0.429,0.5,1,1,0,0,0,0,5,5
King of the Table 12,KOTT,"September 28, 2024",Kamil Jablonski,Artyom Morozov,Artyom Morozov,Right,39.0,27.0,Press,,Toproll,Hook,128.0,142.0,-14.0,189.0,195.0,-6.0,Poland,Kazakhstan,0,0,0,domestic,0,50.0,53.4,54.5,male,male,False,False,49,84,0,0,0,0,0,0,0,-2,0.25,7,-2,0.6,0.429,0.5,0.733,1.0,1,0,1,0,0,0,5,5
King of the Table 12,KOTT,"September 28, 2024",Auden Larratt,Korean Hulk,Auden Larratt,Right,20.0,30.0,Toproll,,Hook,,102.0,115.0,-13.0,190.0,180.0,10.0,Canada,South Korea,1,0,-1,transatlantic,1,50.0,42.9,59.6,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.5,1.0,0.5,0.0,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Korean Hulk,Auden Larratt,Auden Larratt,Right,30.0,20.0,Hook,,Toproll,,115.0,102.0,13.0,180.0,190.0,-10.0,South Korea,Canada,0,1,1,transatlantic,0,42.9,50.0,40.4,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.5,0.0,0.5,1.0,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Nugzari Chikadze,Rob Vigeant Jr.,Nugzari Chikadze,Right,27.0,44.0,Side,Toproll,Hook,Press,105.0,104.0,1.0,173.0,188.0,-15.0,Georgia,United States Of America,0,0,0,domestic,1,69.2,37.2,67.9,male,male,False,False,161,511,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.667,1.0,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Rob Vigeant Jr.,Nugzari Chikadze,Nugzari Chikadze,Right,44.0,27.0,Hook,Press,Side,Toproll,104.0,105.0,-1.0,188.0,173.0,15.0,United States Of America,Georgia,0,0,0,domestic,0,37.2,69.2,32.1,male,male,False,False,511,161,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.5,0.667,1.0,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Georgi Tsvetkov,Serhii Kalinichenko,Georgi Tsvetkov,Right,36.0,32.0,Toproll,Side,Toproll,Press,165.0,118.0,47.0,190.0,187.0,3.0,Bulgaria,Ukraine,0,0,0,domestic,1,53.3,58.5,50.0,male,male,False,False,161,84,0,0,0,0,0,0,0,0,0.5,0,3,0.75,0.571,0.5,0.571,0.5,0,0,0,0,0,3,3,0
King of the Table 12,KOTT,"September 28, 2024",Serhii Kalinichenko,Georgi Tsvetkov,Georgi Tsvetkov,Right,32.0,36.0,Toproll,Press,Toproll,Side,118.0,165.0,-47.0,187.0,190.0,-3.0,Ukraine,Bulgaria,0,0,0,domestic,0,58.5,53.3,50.0,male,male,False,False,84,161,0,0,0,0,0,0,0,3,0.75,0,0,0.5,0.571,0.5,0.571,0.5,0,0,0,0,0,-3,0,3
King of the Table 12,KOTT,"September 28, 2024",Kamil Jablonski,Corey West,Kamil Jablonski,Left,39.0,34.0,Press,,Hook,Side,128.0,195.0,-67.0,189.0,192.0,-3.0,Poland,United States Of America,0,0,0,domestic,1,50.0,44.2,83.3,male,male,False,False,49,49,0,0,2,0,0,2,0,-2,0.25,0,-2,0.4,0.429,0.5,0.286,0.0,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Corey West,Kamil Jablonski,Kamil Jablonski,Left,34.0,39.0,Hook,Side,Press,,195.0,128.0,67.0,192.0,189.0,3.0,United States Of America,Poland,0,0,0,domestic,0,44.2,50.0,16.7,male,male,False,False,49,49,2,0,0,0,2,0,0,-2,0.4,0,-2,0.25,0.286,0.0,0.429,0.5,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Devon Larratt,Leonidas Arkona,Devon Larratt,Left,50.0,26.0,Toproll,King's Move,Toproll,Hook,120.0,128.0,-8.0,196.0,182.0,14.0,Canada,Germany,1,0,-1,transatlantic,1,80.0,53.4,50.0,male,male,False,False,49,49,1,0,0,0,1,0,0,4,0.8,0,0,0.67,0.5,0.8,0.667,0.0,0,0,0,0,0,0,0,0
King of the Table 12,KOTT,"September 28, 2024",Leonidas Arkona,Devon Larratt,Devon Larratt,Left,26.0,50.0,Toproll,Hook,Toproll,King's Move,128.0,120.0,8.0,182.0,196.0,-14.0,Germany,Canada,0,1,1,transatlantic,0,53.4,80.0,50.0,male,male,False,False,49,49,0,0,1,0,0,1,0,0,0.67,0,4,0.8,0.667,0.0,0.5,0.8,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Joseph Meranto,Kevin Palko,Joseph Meranto,Right,23.0,31.0,Toproll,,Toproll,Hook,70.0,70.0,0.0,173.0,170.0,3.0,United States Of America,United States Of America,0,0,0,domestic,1,50.0,53.4,50.0,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Kevin Palko,Joseph Meranto,Joseph Meranto,Right,31.0,23.0,Toproll,Hook,Toproll,,70.0,70.0,-0.0,170.0,173.0,-3.0,United States Of America,United States Of America,0,0,0,domestic,0,53.4,50.0,50.0,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.5,1.0,0.5,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Lachlan Adair,Lars Rorbakken,Lachlan Adair,Right,35.0,46.0,Hook,Press,Press,Side,107.0,107.0,0.0,186.0,190.0,-4.0,Australia,Norway,0,0,0,domestic,1,37.2,50.0,16.7,male,male,False,False,196,126,0,0,0,0,0,0,0,-2,0.2,0,-2,0.5,0.286,0.5,0.5,0.0,0,0,0,0,0,1,1,0
King of the Table 13,KOTT,"December 14, 2024",Lars Rorbakken,Lachlan Adair,Lachlan Adair,Right,46.0,35.0,Press,Side,Hook,Press,107.0,107.0,-0.0,190.0,186.0,4.0,Norway,Australia,0,0,0,domestic,0,50.0,37.2,83.3,male,male,False,False,126,196,0,0,0,0,0,0,0,-2,0.5,0,-2,0.2,0.5,0.0,0.286,0.5,0,0,0,0,0,-1,0,1
King of the Table 13,KOTT,"December 14, 2024",Tobias Sporrong,Corey West,Tobias Sporrong,Left,27.0,34.0,Side,Hook,Hook,Side,130.0,195.0,-65.0,193.0,192.0,1.0,Sweden,United States Of America,0,0,0,domestic,1,47.4,44.2,67.9,male,male,False,False,238,77,0,0,1,0,0,1,-2,0,0.2,0,-2,0.4,0.4,0.0,0.286,0.0,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Corey West,Tobias Sporrong,Tobias Sporrong,Left,34.0,27.0,Hook,Side,Side,Hook,195.0,130.0,65.0,192.0,193.0,-1.0,United States Of America,Sweden,0,0,0,domestic,0,44.2,47.4,32.1,male,male,False,False,77,238,1,0,0,0,1,0,0,-2,0.4,-2,0,0.2,0.286,0.0,0.4,0.0,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Matt Mask,Marcio Barboza,Matt Mask,Right,43.0,52.0,Toproll,Hook,Toproll,Hook,114.0,111.0,3.0,196.0,183.0,13.0,Canada,Brazil,1,1,0,domestic,1,53.4,53.4,50.0,male,male,False,False,126,329,0,0,0,0,0,0,0,3,0.8,0,-2,0.5,1.0,0.455,0.0,0.5,0,0,0,0,0,1,4,3
King of the Table 13,KOTT,"December 14, 2024",Marcio Barboza,Matt Mask,Matt Mask,Right,52.0,43.0,Toproll,Hook,Toproll,Hook,111.0,114.0,-3.0,183.0,196.0,-13.0,Brazil,Canada,1,1,0,domestic,0,53.4,53.4,50.0,male,male,False,False,329,126,0,0,0,0,0,0,0,-2,0.5,0,3,0.8,0.0,0.5,1.0,0.455,0,0,0,0,0,-1,3,4
King of the Table 13,KOTT,"December 14, 2024",Rustam Babayev,Sandris Sedis,Rustam Babayev,Right,43.0,31.0,Hook,,Toproll,Hook,95.0,114.0,-19.0,172.0,194.0,-22.0,Ukraine,Latvia,0,0,0,domestic,1,42.9,53.4,40.4,male,male,False,False,399,238,0,0,0,0,0,0,0,-2,0.0,0,0,0.8,0.4,0.5,0.6,1.0,0,0,0,0,0,3,3,0
King of the Table 13,KOTT,"December 14, 2024",Sandris Sedis,Rustam Babayev,Rustam Babayev,Right,31.0,43.0,Toproll,Hook,Hook,,114.0,95.0,19.0,194.0,172.0,22.0,Latvia,Ukraine,0,0,0,domestic,0,53.4,42.9,59.6,male,male,False,False,238,399,0,0,0,0,0,0,0,0,0.8,0,-2,0.0,0.6,1.0,0.4,0.5,0,0,0,0,0,-3,0,3
King of the Table 13,KOTT,"December 14, 2024",Krasimir Kostadinov,Paul Linn,Krasimir Kostadinov,Right,37.0,44.0,Hook,Side,Side,Hook,104.0,95.0,9.0,180.0,183.0,-3.0,Bulgaria,United States Of America,0,0,0,domestic,1,44.2,47.4,32.1,male,male,False,False,161,196,0,0,0,0,0,0,0,0,0.4,0,0,0.6,0.5,0.5,0.636,0.5,0,0,0,0,0,2,4,2
King of the Table 13,KOTT,"December 14, 2024",Paul Linn,Krasimir Kostadinov,Krasimir Kostadinov,Right,44.0,37.0,Side,Hook,Hook,Side,95.0,104.0,-9.0,183.0,180.0,3.0,United States Of America,Bulgaria,0,0,0,domestic,0,47.4,44.2,67.9,male,male,False,False,196,161,0,0,0,0,0,0,0,0,0.6,0,0,0.4,0.636,0.5,0.5,0.5,0,0,0,0,0,-2,2,4
King of the Table 13,KOTT,"December 14, 2024",Dave Chaffee,Gabor Botta Dukat,Dave Chaffee,Right,48.0,21.0,Side,Press,Toproll,Hook,125.0,147.0,-22.0,188.0,183.0,5.0,United States Of America,Hungary,0,0,0,domestic,1,58.3,53.4,42.9,male,male,False,False,126,0,0,0,0,0,0,0,0,0,0.4,0,0,0.0,0.444,0.0,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Gabor Botta Dukat,Dave Chaffee,Dave Chaffee,Right,21.0,48.0,Toproll,Hook,Side,Press,147.0,125.0,22.0,183.0,188.0,-5.0,Hungary,United States Of America,0,0,0,domestic,0,53.4,58.3,57.1,male,male,False,False,0,126,0,0,0,0,0,0,0,0,0.0,0,0,0.4,0.0,0.5,0.444,0.0,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Barbora Bajciova,Gabriela Vasconcelos,Barbora Bajciova,Right,25.0,37.0,Toproll,Hook,Hook,Toproll,122.0,80.0,42.0,188.0,157.0,31.0,Slovakia,Brazil,0,1,1,transatlantic,1,53.4,39.7,59.6,female,female,False,False,161,861,0,0,0,0,0,0,0,0,0.0,0,2,1.0,1.0,1.0,0.5,0.6,0,0,0,1,1,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Gabriela Vasconcelos,Barbora Bajciova,Barbora Bajciova,Right,37.0,25.0,Hook,Toproll,Toproll,Hook,80.0,122.0,-42.0,157.0,188.0,-31.0,Brazil,Slovakia,1,0,-1,transatlantic,0,39.7,53.4,40.4,female,female,False,False,861,161,0,0,0,0,0,0,0,2,1.0,0,0,0.0,0.5,0.6,1.0,1.0,0,0,0,1,-1,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Brian Shaw,Eddie Hall,Brian Shaw,Right,43.0,37.0,Toproll,Side,Hook,Side,188.0,160.0,28.0,203.0,189.0,14.0,United States Of America,United Kingdom,0,0,0,domestic,1,53.3,44.2,59.6,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Eddie Hall,Brian Shaw,Brian Shaw,Right,37.0,43.0,Hook,Side,Toproll,Side,160.0,188.0,-28.0,189.0,203.0,-14.0,United Kingdom,United States Of America,0,0,0,domestic,0,44.2,53.3,40.4,male,male,False,False,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.5,1.0,0.5,0,0,0,0,0,0,0,0
King of the Table 13,KOTT,"December 14, 2024",Levan Saginashvili,Jerry Cadorette,Levan Saginashvili,Right,36.0,52.0,Toproll,Press,Press,,178.0,147.0,31.0,193.0,187.0,6.0,Georgia,United States Of America,0,0,0,domestic,1,58.5,50.0,45.5,male,male,True,False,658,126,2,0,0,0,2,0,0,2,1.0,0,0,0.75,1.0,1.0,0.6,0.5,1,1,0,0,0,1,4,3
